0.1665576368  0.9859106679  -0.01545019532  -0.00474157906  
0.2762250622  -0.06169508455  -0.9591107504  0.03539948789  
-0.9465507216  0.1554794888  -0.2826090231  0.2441758025  
0  0  0  1 
